MR32 CSV
Name,EMG 1 channel recording 1
Frequency,2000
Date,25-03-2022 10:25:34
"Time,s","VMO RT,uV"
3.5540,2.726
3.5545,3.337
3.5550,2.421
3.5555,1.2
3.5560,1.2
3.5565,1.505
3.5570,1.2
3.5575,-0.3258
3.5580,-1.241
3.5585,-0.02059
3.5590,2.116
3.5595,2.726
3.5600,1.811
3.5605,0.895
3.5610,0.895
3.5615,1.2
3.5620,0.895
3.5625,0.5898
3.5630,0.895
3.5635,1.2
3.5640,0.5898
3.5645,-0.02059
3.5650,-0.3258
3.5655,-0.02059
3.5660,0.2846
3.5665,0.2846
3.5670,0.5898
3.5675,1.811
3.5680,2.116
3.5685,1.811
3.5690,1.505
3.5695,1.505
3.5700,1.505
3.5705,1.505
3.5710,1.505
3.5715,1.505
3.5720,1.505
3.5725,1.2
3.5730,0.895
3.5735,0.895
3.5740,1.2
3.5745,1.505
3.5750,1.2
3.5755,-0.02059
3.5760,-0.3258
3.5765,-0.02059
3.5770,0.2846
3.5775,0.2846
3.5780,0.2846
3.5785,0.5898
3.5790,0.895
3.5795,0.2846
3.5800,-0.631
3.5805,-0.02059
3.5810,1.2
3.5815,1.811
3.5820,-0.02059
3.5825,-1.547
3.5830,-2.157
3.5835,-2.462
3.5840,-3.683
3.5845,-4.904
3.5850,-3.988
3.5855,-1.852
3.5860,-0.631
3.5865,-2.157
3.5870,-3.378
3.5875,-3.378
3.5880,-1.852
3.5885,-0.631
3.5890,-0.9362
3.5895,-1.852
3.5900,-2.462
3.5905,-1.547
3.5910,-0.3258
3.5915,0.2846
3.5920,0.2846
3.5925,0.5898
3.5930,0.895
3.5935,1.2
3.5940,1.505
3.5945,2.421
3.5950,2.726
3.5955,2.116
3.5960,1.2
3.5965,1.2
3.5970,2.421
3.5975,3.337
3.5980,3.642
3.5985,3.031
3.5990,2.421
3.5995,1.505
3.6000,1.505
3.6005,1.811
3.6010,2.421
3.6015,2.116
3.6020,1.505
3.6025,1.2
3.6030,1.2
3.6035,1.505
3.6040,2.116
3.6045,3.337
3.6050,3.337
3.6055,1.811
3.6060,0.5898
3.6065,1.2
3.6070,2.421
3.6075,1.505
3.6080,-0.02059
3.6085,-0.02059
3.6090,1.2
3.6095,2.116
3.6100,1.505
3.6105,0.5898
3.6110,0.2846
3.6115,-0.02059
3.6120,-0.3258
3.6125,-0.631
3.6130,-0.3258
3.6135,-0.02059
3.6140,-0.02059
3.6145,0.895
3.6150,1.811
3.6155,1.2
3.6160,-0.02059
3.6165,-0.02059
3.6170,0.895
3.6175,1.2
3.6180,0.895
3.6185,0.5898
3.6190,1.2
3.6195,1.505
3.6200,0.895
3.6205,0.2846
3.6210,0.5898
3.6215,1.2
3.6220,1.505
3.6225,1.505
3.6230,1.811
3.6235,1.811
3.6240,1.2
3.6245,0.895
3.6250,1.811
3.6255,2.726
3.6260,2.421
3.6265,1.505
3.6270,1.2
3.6275,0.895
3.6280,-1.241
3.6285,-4.293
3.6290,-6.43
3.6295,-6.43
3.6300,-6.43
3.6305,-6.43
3.6310,-5.819
3.6315,-4.599
3.6320,-3.683
3.6325,-3.683
3.6330,-3.073
3.6335,-0.02059
3.6340,3.031
3.6345,5.778
3.6350,7.304
3.6355,8.525
3.6360,9.44
3.6365,9.135
3.6370,7.609
3.6375,5.473
3.6380,3.031
3.6385,1.2
3.6390,0.5898
3.6395,1.811
3.6400,3.337
3.6405,3.337
3.6410,2.116
3.6415,0.895
3.6420,0.895
3.6425,2.116
3.6430,2.726
3.6435,2.116
3.6440,0.2846
3.6445,-1.241
3.6450,-2.157
3.6455,-2.157
3.6460,-1.852
3.6465,-1.547
3.6470,-1.547
3.6475,-1.852
3.6480,-3.073
3.6485,-3.073
3.6490,-2.157
3.6495,-0.631
3.6500,-1.241
3.6505,-3.378
3.6510,-4.599
3.6515,-3.988
3.6520,-3.988
3.6525,-5.209
3.6530,-5.209
3.6535,-3.073
3.6540,-1.547
3.6545,-2.767
3.6550,-2.767
3.6555,1.811
3.6560,9.135
3.6565,11.88
3.6570,7.914
3.6575,2.421
3.6580,-0.3258
3.6585,-0.9362
3.6590,-2.157
3.6595,-3.988
3.6600,-5.209
3.6605,-5.514
3.6610,-6.124
3.6615,-7.345
3.6620,-8.261
3.6625,-8.566
3.6630,-8.261
3.6635,-7.956
3.6640,-6.735
3.6645,-4.904
3.6650,-3.073
3.6655,-2.767
3.6660,-4.599
3.6665,-7.04
3.6670,-6.735
3.6675,-3.378
3.6680,-1.547
3.6685,-3.683
3.6690,-6.43
3.6695,-5.819
3.6700,-3.073
3.6705,-2.767
3.6710,-4.904
3.6715,-6.43
3.6720,-6.43
3.6725,-6.735
3.6730,-7.04
3.6735,-4.599
3.6740,-0.3258
3.6745,1.505
3.6750,1.2
3.6755,0.2846
3.6760,-0.3258
3.6765,-4.904
3.6770,-10.09
3.6775,-7.65
3.6780,6.999
3.6785,26.53
3.6790,38.43
3.6795,37.52
3.6800,25.62
3.6805,6.694
3.6810,-16.2
3.6815,-39.7
3.6820,-60.75
3.6825,-76.32
3.6830,-84.56
3.6835,-86.09
3.6840,-83.95
3.6845,-78.46
3.6850,-66.25
3.6855,-44.88
3.6860,-18.03
3.6865,7.304
3.6870,29.28
3.6875,47.59
3.6880,62.54
3.6885,75.67
3.6890,90.32
3.6895,105
3.6900,112
3.6905,106.2
3.6910,93.98
3.6915,82.38
3.6920,68.65
3.6925,49.42
3.6930,31.11
3.6935,21.34
3.6940,12.19
3.6945,-6.735
3.6950,-27.79
3.6955,-31.46
3.6960,-18.64
3.6965,-13.75
3.6970,-27.79
3.6975,-46.41
3.6980,-51.6
3.6985,-47.33
3.6990,-47.63
3.6995,-54.04
3.7000,-57.4
3.7005,-52.82
3.7010,-44.27
3.7015,-34.81
3.7020,-25.05
3.7025,-16.2
3.7030,-9.787
3.7035,-6.43
3.7040,-8.261
3.7045,-13.75
3.7050,-14.67
3.7055,0.2846
3.7060,29.28
3.7065,55.22
3.7070,63.46
3.7075,56.14
3.7080,46.67
3.7085,41.49
3.7090,37.82
3.7095,32.94
3.7100,29.89
3.7105,30.8
3.7110,32.94
3.7115,31.41
3.7120,26.53
3.7125,22.87
3.7130,22.87
3.7135,22.56
3.7140,18.9
3.7145,14.32
3.7150,13.41
3.7155,12.19
3.7160,2.421
3.7165,-15.59
3.7170,-32.07
3.7175,-39.7
3.7180,-42.75
3.7185,-46.41
3.7190,-48.85
3.7195,-44.88
3.7200,-35.42
3.7205,-25.96
3.7210,-17.72
3.7215,-9.176
3.7220,-0.631
3.7225,4.863
3.7230,8.525
3.7235,12.19
3.7240,17.38
3.7245,22.56
3.7250,28.97
3.7255,35.69
3.7260,38.74
3.7265,34.77
3.7270,25.62
3.7275,15.85
3.7280,8.83
3.7285,3.337
3.7290,0.5898
3.7295,1.505
3.7300,3.337
3.7305,2.421
3.7310,-0.3258
3.7315,-1.852
3.7320,-0.3258
3.7325,0.2846
3.7330,-1.241
3.7335,-4.904
3.7340,-7.65
3.7345,-9.176
3.7350,-11.01
3.7355,-12.84
3.7360,-13.14
3.7365,-12.23
3.7370,-11.92
3.7375,-12.84
3.7380,-13.75
3.7385,-13.14
3.7390,-12.23
3.7395,-11.62
3.7400,-11.62
3.7405,-11.92
3.7410,-12.23
3.7415,-13.14
3.7420,-13.75
3.7425,-13.75
3.7430,-12.84
3.7435,-12.53
3.7440,-12.84
3.7445,-13.45
3.7450,-13.45
3.7455,-12.84
3.7460,-12.53
3.7465,-12.23
3.7470,-11.31
3.7475,-10.4
3.7480,-9.787
3.7485,-9.482
3.7490,-9.176
3.7495,-8.566
3.7500,-8.566
3.7505,-8.871
3.7510,-8.871
3.7515,-8.261
3.7520,-7.345
3.7525,-6.735
3.7530,-6.124
3.7535,-5.209
3.7540,-4.599
3.7545,-4.599
3.7550,-4.599
3.7555,-4.599
3.7560,-3.988
3.7565,-3.683
3.7570,-2.767
3.7575,-2.157
3.7580,-2.157
3.7585,-2.767
3.7590,-2.767
3.7595,-0.631
3.7600,3.031
3.7605,6.083
3.7610,7.304
3.7615,6.999
3.7620,5.168
3.7625,3.337
3.7630,1.811
3.7635,-0.02059
3.7640,-3.073
3.7645,-6.43
3.7650,-8.261
3.7655,-7.956
3.7660,-7.65
3.7665,-7.956
3.7670,-8.261
3.7675,-7.04
3.7680,-2.462
3.7685,4.557
3.7690,13.1
3.7695,21.04
3.7700,25.92
3.7705,27.75
3.7710,25.31
3.7715,17.68
3.7720,5.778
3.7725,-6.43
3.7730,-15.28
3.7735,-18.94
3.7740,-20.47
3.7745,-21.08
3.7750,-19.86
3.7755,-15.89
3.7760,-11.01
3.7765,-5.819
3.7770,-0.3258
3.7775,3.031
3.7780,0.5898
3.7785,-7.956
3.7790,-16.81
3.7795,-20.47
3.7800,-19.25
3.7805,-16.81
3.7810,-12.23
3.7815,-2.462
3.7820,11.27
3.7825,23.78
3.7830,31.11
3.7835,35.38
3.7840,38.13
3.7845,37.82
3.7850,33.25
3.7855,29.28
3.7860,28.97
3.7865,29.89
3.7870,28.06
3.7875,24.7
3.7880,23.17
3.7885,22.26
3.7890,16.46
3.7895,6.083
3.7900,-0.9362
3.7905,-2.157
3.7910,-1.241
3.7915,-1.241
3.7920,-1.241
3.7925,0.2846
3.7930,1.811
3.7935,1.2
3.7940,1.811
3.7945,4.863
3.7950,6.083
3.7955,1.811
3.7960,-2.462
3.7965,-2.157
3.7970,1.2
3.7975,2.421
3.7980,0.895
3.7985,0.895
3.7990,3.031
3.7995,4.252
3.8000,4.557
3.8005,7.304
3.8010,11.88
3.8015,14.93
3.8020,13.71
3.8025,8.525
3.8030,0.895
3.8035,-6.43
3.8040,-9.176
3.8045,-5.819
3.8050,-2.462
3.8055,-5.819
3.8060,-14.06
3.8065,-18.33
3.8070,-14.98
3.8075,-8.871
3.8080,-5.514
3.8085,-4.293
3.8090,-2.767
3.8095,-1.241
3.8100,-0.3258
3.8105,-0.02059
3.8110,0.5898
3.8115,0.5898
3.8120,-0.02059
3.8125,-0.3258
3.8130,-0.3258
3.8135,-0.631
3.8140,-0.9362
3.8145,-0.631
3.8150,-0.02059
3.8155,-0.02059
3.8160,-0.02059
3.8165,-0.02059
3.8170,0.2846
3.8175,-0.02059
3.8180,-0.631
3.8185,-0.9362
3.8190,-0.9362
3.8195,-1.547
3.8200,-2.767
3.8205,-2.462
3.8210,-1.547
3.8215,-0.631
3.8220,0.2846
3.8225,3.642
3.8230,6.694
3.8235,6.388
3.8240,3.031
3.8245,0.895
3.8250,2.116
3.8255,3.642
3.8260,4.252
3.8265,6.083
3.8270,9.44
3.8275,10.66
3.8280,7.914
3.8285,5.168
3.8290,6.388
3.8295,9.746
3.8300,9.135
3.8305,4.252
3.8310,-0.9362
3.8315,-5.819
3.8320,-10.4
3.8325,-13.45
3.8330,-12.23
3.8335,-7.04
3.8340,-3.073
3.8345,-1.852
3.8350,-1.852
3.8355,-1.852
3.8360,-4.293
3.8365,-9.482
3.8370,-13.45
3.8375,-12.84
3.8380,-8.871
3.8385,-5.514
3.8390,-3.988
3.8395,-3.378
3.8400,-3.378
3.8405,-3.988
3.8410,-4.293
3.8415,-3.073
3.8420,-1.241
3.8425,-1.241
3.8430,-3.378
3.8435,-6.124
3.8440,-7.956
3.8445,-9.176
3.8450,-10.4
3.8455,-11.31
3.8460,-11.31
3.8465,-10.09
3.8470,-8.566
3.8475,-6.124
3.8480,-3.378
3.8485,-1.852
3.8490,-3.073
3.8495,-5.209
3.8500,-3.988
3.8505,2.116
3.8510,10.66
3.8515,16.77
3.8520,18.6
3.8525,18.6
3.8530,19.82
3.8535,21.95
3.8540,23.17
3.8545,23.17
3.8550,22.56
3.8555,22.87
3.8560,23.48
3.8565,22.56
3.8570,18.6
3.8575,12.8
3.8580,7.914
3.8585,4.863
3.8590,2.116
3.8595,-1.852
3.8600,-6.124
3.8605,-7.956
3.8610,-7.65
3.8615,-8.566
3.8620,-9.787
3.8625,-7.345
3.8630,-0.02059
3.8635,7.914
3.8640,10.66
3.8645,9.135
3.8650,7.304
3.8655,6.694
3.8660,5.168
3.8665,1.811
3.8670,-1.547
3.8675,-5.514
3.8680,-10.7
3.8685,-15.28
3.8690,-16.2
3.8695,-13.45
3.8700,-11.92
3.8705,-14.06
3.8710,-16.2
3.8715,-15.89
3.8720,-14.36
3.8725,-12.84
3.8730,-8.871
3.8735,-3.073
3.8740,-1.547
3.8745,-6.124
3.8750,-10.09
3.8755,-6.735
3.8760,-0.02059
3.8765,3.031
3.8770,7.304
3.8775,20.73
3.8780,40.27
3.8785,54.61
3.8790,56.75
3.8795,48.81
3.8800,30.5
3.8805,-0.3258
3.8810,-38.78
3.8815,-68.38
3.8820,-80.29
3.8825,-80.29
3.8830,-79.07
3.8835,-76.62
3.8840,-68.08
3.8845,-52.51
3.8850,-34.51
3.8855,-15.28
3.8860,5.473
3.8865,25.01
3.8870,35.99
3.8875,35.69
3.8880,27.75
3.8885,18.29
3.8890,10.05
3.8895,4.557
3.8900,0.5898
3.8905,-3.378
3.8910,-7.956
3.8915,-11.01
3.8920,-10.7
3.8925,-7.345
3.8930,-1.852
3.8935,6.388
3.8940,17.38
3.8945,25.92
3.8950,28.06
3.8955,24.7
3.8960,19.82
3.8965,14.32
3.8970,6.999
3.8975,-0.3258
3.8980,-3.988
3.8985,-4.293
3.8990,-4.904
3.8995,-7.04
3.9000,-8.871
3.9005,-8.566
3.9010,-7.956
3.9015,-7.956
3.9020,-5.209
3.9025,2.116
3.9030,13.1
3.9035,24.09
3.9040,32.94
3.9045,37.82
3.9050,36.3
3.9055,28.36
3.9060,17.99
3.9065,9.746
3.9070,4.557
3.9075,0.895
3.9080,-1.852
3.9085,-5.209
3.9090,-10.09
3.9095,-15.28
3.9100,-17.72
3.9105,-15.59
3.9110,-11.62
3.9115,-9.787
3.9120,-8.871
3.9125,-6.124
3.9130,-2.767
3.9135,-3.378
3.9140,-10.09
3.9145,-17.72
3.9150,-20.47
3.9155,-17.72
3.9160,-12.84
3.9165,-8.261
3.9170,-2.157
3.9175,5.473
3.9180,12.8
3.9185,14.63
3.9190,10.97
3.9195,7.609
3.9200,8.525
3.9205,11.27
3.9210,11.27
3.9215,6.388
3.9220,-1.241
3.9225,-9.787
3.9230,-16.81
3.9235,-20.77
3.9240,-20.47
3.9245,-17.11
3.9250,-13.45
3.9255,-12.23
3.9260,-11.62
3.9265,-11.01
3.9270,-8.871
3.9275,-6.43
3.9280,-5.514
3.9285,-5.514
3.9290,-3.683
3.9295,0.895
3.9300,5.473
3.9305,4.252
3.9310,-0.631
3.9315,-1.852
3.9320,3.642
3.9325,10.36
3.9330,9.746
3.9335,4.252
3.9340,2.116
3.9345,3.947
3.9350,4.557
3.9355,2.726
3.9360,3.337
3.9365,7.609
3.9370,11.27
3.9375,12.49
3.9380,16.77
3.9385,25.92
3.9390,33.86
3.9395,32.94
3.9400,24.39
3.9405,15.85
3.9410,11.27
3.9415,8.83
3.9420,7.914
3.9425,8.525
3.9430,8.22
3.9435,4.252
3.9440,-1.547
3.9445,-4.599
3.9450,-3.988
3.9455,-3.378
3.9460,-3.988
3.9465,-3.378
3.9470,-0.631
3.9475,-0.02059
3.9480,-2.462
3.9485,-5.209
3.9490,-4.599
3.9495,-2.767
3.9500,-2.767
3.9505,-3.988
3.9510,-3.683
3.9515,-1.547
3.9520,-0.3258
3.9525,-0.631
3.9530,-1.852
3.9535,-2.462
3.9540,-2.157
3.9545,-2.462
3.9550,-3.073
3.9555,-4.293
3.9560,-5.514
3.9565,-5.819
3.9570,-6.43
3.9575,-6.735
3.9580,-5.819
3.9585,-4.293
3.9590,-3.378
3.9595,-3.683
3.9600,-4.904
3.9605,-4.904
3.9610,-4.293
3.9615,-3.683
3.9620,-3.073
3.9625,-2.767
3.9630,-2.767
3.9635,-3.378
3.9640,-2.157
3.9645,0.895
3.9650,3.642
3.9655,3.337
3.9660,1.2
3.9665,-0.02059
3.9670,0.5898
3.9675,2.421
3.9680,5.473
3.9685,7.304
3.9690,5.778
3.9695,3.337
3.9700,3.642
3.9705,3.031
3.9710,-8.261
3.9715,-31.76
3.9720,-49.16
3.9725,-45.49
3.9730,-28.1
3.9735,-19.25
3.9740,-25.66
3.9745,-37.25
3.9750,-46.72
3.9755,-57.4
3.9760,-67.47
3.9765,-63.5
3.9770,-38.48
3.9775,-6.735
3.9780,14.63
3.9785,25.62
3.9790,36.91
3.9795,50.64
3.9800,58.58
3.9805,57.36
3.9810,50.34
3.9815,42.71
3.9820,38.13
3.9825,40.57
3.9830,52.17
3.9835,65.6
3.9840,72.31
3.9845,72.31
3.9850,69.26
3.9855,58.58
3.9860,36.6
3.9865,10.97
3.9870,-0.631
3.9875,5.473
3.9880,16.77
3.9885,19.82
3.9890,15.24
3.9895,10.36
3.9900,7.304
3.9905,3.642
3.9910,-0.02059
3.9915,-1.852
3.9920,-2.767
3.9925,-5.209
3.9930,-7.04
3.9935,-7.04
3.9940,-7.65
3.9945,-11.31
3.9950,-15.28
3.9955,-15.28
3.9960,-11.31
3.9965,-7.345
3.9970,-5.209
3.9975,-3.073
3.9980,-0.631
3.9985,1.2
3.9990,2.116
3.9995,1.811
4.0000,0.895
4.0005,0.5898
4.0010,3.337
4.0015,7.609
4.0020,9.44
4.0025,6.388
4.0030,1.811
4.0035,-0.631
4.0040,-2.157
4.0045,-4.599
4.0050,-8.261
4.0055,-12.23
4.0060,-16.5
4.0065,-20.77
4.0070,-22.3
4.0075,-20.47
4.0080,-18.33
4.0085,-18.03
4.0090,-18.03
4.0095,-17.72
4.0100,-21.08
4.0105,-29.01
4.0110,-36.03
4.0115,-34.51
4.0120,-26.57
4.0125,-19.55
4.0130,-17.11
4.0135,-16.5
4.0140,-18.64
4.0145,-24.44
4.0150,-29.32
4.0155,-26.27
4.0160,-16.5
4.0165,-9.176
4.0170,-9.176
4.0175,-11.31
4.0180,-10.09
4.0185,-7.345
4.0190,-7.04
4.0195,-8.261
4.0200,-7.956
4.0205,-6.735
4.0210,-7.65
4.0215,-10.7
4.0220,-12.53
4.0225,-11.31
4.0230,-9.482
4.0235,-8.261
4.0240,-7.956
4.0245,-7.956
4.0250,-7.04
4.0255,-4.293
4.0260,-1.547
4.0265,-0.9362
4.0270,-3.378
4.0275,-6.124
4.0280,-6.43
4.0285,-3.378
4.0290,1.811
4.0295,9.746
4.0300,21.04
4.0305,34.77
4.0310,45.45
4.0315,46.37
4.0320,35.38
4.0325,19.51
4.0330,9.746
4.0335,12.19
4.0340,20.12
4.0345,23.48
4.0350,18.29
4.0355,9.746
4.0360,1.811
4.0365,-6.124
4.0370,-15.59
4.0375,-21.08
4.0380,-19.25
4.0385,-11.92
4.0390,-5.209
4.0395,-1.547
4.0400,-0.02059
4.0405,0.5898
4.0410,-0.02059
4.0415,-2.157
4.0420,-2.767
4.0425,-0.631
4.0430,0.895
4.0435,-0.3258
4.0440,-4.293
4.0445,-7.04
4.0450,-5.819
4.0455,-0.9362
4.0460,2.421
4.0465,2.726
4.0470,1.2
4.0475,0.895
4.0480,2.421
4.0485,2.421
4.0490,1.811
4.0495,3.947
4.0500,10.36
4.0505,16.46
4.0510,16.77
4.0515,12.49
4.0520,9.44
4.0525,9.135
4.0530,7.914
4.0535,4.557
4.0540,3.337
4.0545,7.304
4.0550,14.02
4.0555,17.38
4.0560,16.77
4.0565,14.32
4.0570,12.19
4.0575,10.36
4.0580,10.05
4.0585,11.58
4.0590,13.71
4.0595,11.88
4.0600,3.947
4.0605,-9.787
4.0610,-26.88
4.0615,-38.78
4.0620,-31.46
4.0625,-1.241
4.0630,35.38
4.0635,54.3
4.0640,47.28
4.0645,29.58
4.0650,18.29
4.0655,14.93
4.0660,11.27
4.0665,3.337
4.0670,-7.345
4.0675,-21.38
4.0680,-37.56
4.0685,-49.46
4.0690,-49.16
4.0695,-36.64
4.0700,-20.16
4.0705,-6.43
4.0710,1.505
4.0715,3.947
4.0720,1.811
4.0725,-2.157
4.0730,-7.04
4.0735,-11.92
4.0740,-17.42
4.0745,-23.52
4.0750,-32.37
4.0755,-44.27
4.0760,-53.73
4.0765,-54.04
4.0770,-48.85
4.0775,-46.1
4.0780,-48.24
4.0785,-49.16
4.0790,-48.85
4.0795,-54.35
4.0800,-68.69
4.0805,-80.29
4.0810,-78.46
4.0815,-66.25
4.0820,-52.21
4.0825,-36.95
4.0830,-14.98
4.0835,10.05
4.0840,26.23
4.0845,26.53
4.0850,21.34
4.0855,27.45
4.0860,51.25
4.0865,80.55
4.0870,100.4
4.0875,107.1
4.0880,111.4
4.0885,119
4.0890,126.6
4.0895,128.2
4.0900,122.7
4.0905,111.1
4.0910,93.98
4.0915,75.97
4.0920,66.82
4.0925,68.04
4.0930,70.78
4.0935,66.21
4.0940,57.97
4.0945,52.17
4.0950,53.39
4.0955,69.26
4.0960,108
4.0965,157.5
4.0970,182.8
4.0975,163.3
4.0980,113.5
4.0985,58.58
4.0990,2.421
4.0995,-57.09
4.1000,-105
4.1005,-124.8
4.1010,-131.3
4.1015,-148.3
4.1020,-168.5
4.1025,-163.9
4.1030,-133.7
4.1035,-103.5
4.1040,-78.46
4.1045,-38.78
4.1050,12.19
4.1055,41.79
4.1060,39.04
4.1065,35.99
4.1070,50.03
4.1075,44.23
4.1080,-15.89
4.1085,-103.2
4.1090,-158.1
4.1095,-167
4.1100,-163
4.1105,-164.2
4.1110,-155.1
4.1115,-125.5
4.1120,-92.8
4.1125,-72.35
4.1130,-57.4
4.1135,-39.09
4.1140,-23.52
4.1145,-18.33
4.1150,-17.42
4.1155,-13.75
4.1160,-10.4
4.1165,-11.62
4.1170,-13.14
4.1175,-10.09
4.1180,-5.819
4.1185,-4.293
4.1190,-3.378
4.1195,-0.3258
4.1200,3.642
4.1205,8.525
4.1210,15.54
4.1215,23.17
4.1220,25.92
4.1225,25.62
4.1230,33.55
4.1235,50.34
4.1240,61.02
4.1245,50.03
4.1250,18.29
4.1255,-21.38
4.1260,-62.59
4.1265,-105.3
4.1270,-142.5
4.1275,-159
4.1280,-145.9
4.1285,-110.5
4.1290,-68.99
4.1295,-32.98
4.1300,-3.988
4.1305,22.56
4.1310,51.86
4.1315,82.99
4.1320,113.2
4.1325,141.3
4.1330,168.4
4.1335,195.6
4.1340,218.2
4.1345,224.6
4.1350,203.2
4.1355,155
4.1360,100.7
4.1365,65.6
4.1370,56.14
4.1375,57.66
4.1380,55.52
4.1385,50.03
4.1390,49.12
4.1395,50.03
4.1400,43.01
4.1405,25.92
4.1410,7.609
4.1415,-5.209
4.1420,-14.98
4.1425,-23.83
4.1430,-29.62
4.1435,-29.62
4.1440,-25.66
4.1445,-20.77
4.1450,-16.81
4.1455,-14.06
4.1460,-13.75
4.1465,-15.28
4.1470,-16.5
4.1475,-17.11
4.1480,-18.03
4.1485,-18.64
4.1490,-18.03
4.1495,-16.81
4.1500,-17.42
4.1505,-20.16
4.1510,-21.38
4.1515,-19.55
4.1520,-17.11
4.1525,-17.11
4.1530,-18.64
4.1535,-19.25
4.1540,-18.94
4.1545,-18.64
4.1550,-18.33
4.1555,-17.42
4.1560,-17.11
4.1565,-17.72
4.1570,-18.03
4.1575,-17.11
4.1580,-15.89
4.1585,-15.28
4.1590,-14.36
4.1595,-11.62
4.1600,-7.65
4.1605,-5.514
4.1610,-5.819
4.1615,-6.43
4.1620,-6.735
4.1625,-6.735
4.1630,-6.43
4.1635,-4.904
4.1640,-3.683
4.1645,-5.209
4.1650,-9.176
4.1655,-11.92
4.1660,-11.92
4.1665,-10.7
4.1670,-9.787
4.1675,-10.09
4.1680,-11.62
4.1685,-13.75
4.1690,-14.98
4.1695,-12.84
4.1700,-10.09
4.1705,-10.09
4.1710,-11.62
4.1715,-11.62
4.1720,-10.09
4.1725,-9.787
4.1730,-11.62
4.1735,-12.23
4.1740,-11.01
4.1745,-10.09
4.1750,-11.62
4.1755,-12.53
4.1760,-12.23
4.1765,-12.23
4.1770,-12.23
4.1775,-9.176
4.1780,-2.462
4.1785,2.726
4.1790,5.168
4.1795,10.05
4.1800,20.43
4.1805,32.33
4.1810,38.43
4.1815,36.91
4.1820,32.02
4.1825,28.67
4.1830,27.75
4.1835,28.06
4.1840,25.92
4.1845,20.43
4.1850,16.46
4.1855,17.68
4.1860,21.04
4.1865,16.77
4.1870,3.642
4.1875,-11.62
4.1880,-23.52
4.1885,-33.59
4.1890,-43.66
4.1895,-50.68
4.1900,-52.21
4.1905,-49.46
4.1910,-44.27
4.1915,-35.42
4.1920,-25.35
4.1925,-21.38
4.1930,-27.18
4.1935,-36.64
4.1940,-43.97
4.1945,-48.85
4.1950,-48.85
4.1955,-33.59
4.1960,0.895
4.1965,38.13
4.1970,54.61
4.1975,50.95
4.1980,51.86
4.1985,72.31
4.1990,97.95
4.1995,103.7
4.2000,84.82
4.2005,58.27
4.2010,40.88
4.2015,36.6
4.2020,40.88
4.2025,46.06
4.2030,46.37
4.2035,38.43
4.2040,25.62
4.2045,14.02
4.2050,3.947
4.2055,-8.566
4.2060,-24.44
4.2065,-34.2
4.2070,-32.07
4.2075,-27.18
4.2080,-34.81
4.2085,-53.12
4.2090,-65.33
4.2095,-61.67
4.2100,-54.04
4.2105,-56.18
4.2110,-61.06
4.2115,-56.48
4.2120,-43.97
4.2125,-32.37
4.2130,-15.59
4.2135,14.93
4.2140,48.81
4.2145,63.15
4.2150,55.22
4.2155,39.96
4.2160,17.99
4.2165,-24.74
4.2170,-84.86
4.2175,-133.4
4.2180,-157.2
4.2185,-174.6
4.2190,-195.3
4.2195,-195
4.2200,-151.7
4.2205,-81.81
4.2210,-11.92
4.2215,56.44
4.2220,128.8
4.2225,181
4.2230,185.8
4.2235,161.4
4.2240,152.9
4.2245,170
4.2250,173.9
4.2255,127.9
4.2260,38.74
4.2265,-59.23
4.2270,-134.9
4.2275,-171.2
4.2280,-165.4
4.2285,-130.3
4.2290,-86.39
4.2295,-49.77
4.2300,-25.35
4.2305,-5.209
4.2310,25.31
4.2315,72.92
4.2320,118.4
4.2325,136.1
4.2330,125.1
4.2335,107.1
4.2340,93.06
4.2345,74.45
4.2350,49.42
4.2355,29.89
4.2360,18.29
4.2365,3.947
4.2370,-7.65
4.2375,-1.547
4.2380,12.8
4.2385,11.88
4.2390,10.05
4.2395,46.37
4.2400,105.6
4.2405,118.4
4.2410,79.02
4.2415,88.79
4.2420,227
4.2425,421.8
4.2430,525.5
4.2435,480.1
4.2440,338.1
4.2445,157.5
4.2450,-45.19
4.2455,-243.6
4.2460,-387.3
4.2465,-458.7
4.2470,-487.1
4.2475,-487.4
4.2480,-443.2
4.2485,-358.6
4.2490,-273.2
4.2495,-206.9
4.2500,-127.6
4.2505,-10.4
4.2510,108
4.2515,163.6
4.2520,134
4.2525,48.81
4.2530,-52.82
4.2535,-152.3
4.2540,-238.4
4.2545,-293.6
4.2550,-300.6
4.2555,-258.5
4.2560,-185.6
4.2565,-105.9
4.2570,-34.51
4.2575,24.39
4.2580,67.73
4.2585,86.65
4.2590,81.77
4.2595,72.92
4.2600,77.19
4.2605,89.71
4.2610,91.84
4.2615,77.19
4.2620,57.66
4.2625,45.45
4.2630,40.27
4.2635,35.69
4.2640,30.5
4.2645,28.67
4.2650,29.89
4.2655,30.5
4.2660,26.53
4.2665,19.51
4.2670,13.71
4.2675,9.44
4.2680,4.557
4.2685,0.2846
4.2690,1.505
4.2695,6.083
4.2700,6.388
4.2705,3.031
4.2710,6.083
4.2715,13.71
4.2720,9.746
4.2725,-7.956
4.2730,-12.53
4.2735,15.85
4.2740,51.25
4.2745,45.76
4.2750,-5.209
4.2755,-58.01
4.2760,-76.62
4.2765,-68.38
4.2770,-55.26
4.2775,-40.31
4.2780,-17.42
4.2785,11.58
4.2790,43.32
4.2795,80.55
4.2800,117.8
